"","Row.names","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","log1p_avg_calcified","log1p_avg_controls"
"225","SLC16A1-AS1",0,-0.253996777046444,0.933,0.421,0,0.949682608887744,0.603395117934719
"226","SLC19A2",0,0.261303912710699,0.452,0.33,0,0.274125047449362,0.536065728285636
"227","SLC20A1",9.504505473774e-23,0.286241544241756,0.601,0.286,1.9009010947548e-19,0.316967325814361,0.592191496656712
"228","SLC22A3",0,-0.251477662461205,0.952,0.503,0,1.38619650683426,0.856302749313752
"229","SLC2A3",4.93392437273997e-276,0.511881622240494,0.437,0.3,9.86784874547993e-273,0.501715993586334,1.36111003513701
"230","SLC39A14",0,0.498031065108129,0.394,0.251,0,0.396928013163223,1.06647554290031
"231","SLC4A7",3.55872550248174e-37,0.261294016610978,0.576,0.433,7.11745100496348e-34,0.966387226547802,1.71691823503007
"232","SLC7A5",0,0.38680403322915,0.313,0.209,0,0.0826641489617645,0.488235490496836
"233","SLIT2",4.02729955541498e-229,-0.40307124822238,0.893,0.51,8.05459911082997e-226,1.84814836761972,1.1269564532246
"234","SMAD3",0.0656590885548918,0.267748312264029,0.603,0.33,1,0.824761346951269,1.08518677093898
"235","SORBS1",7.04418587753045e-39,-0.314036364499029,0.956,0.878,1.40883717550609e-35,3.44864185234298,3.12933252581862
"236","SORCS1",0,0.263038938908808,0.318,0.238,0,0.645830703765251,0.800938996246785
"237","SPRY1",4.34270384584594e-224,0.270590040543151,0.47,0.345,8.68540769169188e-221,0.488434534839352,0.796046369764717
"238","SPSB1",0.0956644479659902,0.341149051411691,0.677,0.442,1,0.926727454894573,1.59600045125683
"239","SSH1",2.62549454113038e-153,0.384417672259938,0.463,0.296,5.25098908226075e-150,0.694298641455361,1.42323196819798
"240","ST6GAL2",1.74071735718177e-244,-0.316074285390419,0.955,0.53,3.48143471436355e-241,1.46171071278175,0.874391618596986
"241","STOX2",0,0.353545881151268,0.386,0.226,0,0.873799632921937,1.0915314714846
"242","SYNM",0,0.250260635549244,0.33,0.369,0,0.747279264882012,1.31151316272632
"243","TACC1",2.29528492481746e-20,0.276828112992379,0.85,0.684,4.59056984963492e-17,1.88164854328744,2.06862559050443
"244","TAGLN",6.0836346715147e-31,0.286907408475797,0.988,0.975,1.21672693430294e-27,3.62144110343759,3.45040327738767
"245","TC2N",6.35846573215704e-201,-0.351935691697817,0.896,0.507,1.27169314643141e-197,1.08130762012457,0.671070879624967
"246","TCF4",0.00182660192704917,0.351569328930964,0.628,0.416,1,1.49878729004297,2.21857558894991
"247","TGFBR2",4.83044625269352e-200,0.303795903371442,0.813,0.463,9.66089250538705e-197,1.23285671664349,1.3425964610793
"248","TGFBR3",3.60862709414422e-26,0.283212267511546,0.65,0.342,7.21725418828845e-23,0.825770880320495,1.01341995962139
"249","THBS1",1.55638498538339e-57,0.532193627029896,0.497,0.302,3.11276997076678e-54,0.670062857747563,1.55717975804586
